ID	Location	Membrane	Nucleus	Cytoplasm	Extracellular	Mitochondrion	Cell_membrane	Endoplasmic_reticulum	Plastid	Golgi_apparatus	Lysosome/Vacuole	Peroxisome
Q13241|cell-envelope	Extracellular	0.1305	0.0016	0.0033	0.6253	0.0109	0.0812	0.0332	0.0003	0.0566	0.1877	0.0
A0A5B9|cell-envelope	Cell_membrane	0.961	0.0143	0.0154	0.0207	0.1256	0.3642	0.2622	0.0238	0.0213	0.0171	0.1353
Q9UKY0|cell-envelope	Endoplasmic_reticulum	0.923	0.0001	0.0001	0.0551	0.0017	0.2042	0.6007	0.0	0.0956	0.0417	0.0006
P01850|cell-envelope	Cell_membrane	0.8942	0.019	0.0204	0.0325	0.1476	0.3252	0.2314	0.0393	0.0319	0.0356	0.1172
O95994|secreted	Extracellular	0.0054	0.0001	0.001	0.71	0.0014	0.0004	0.2652	0.0	0.0	0.0217	0.0
Q6JVE9|secreted	Cytoplasm	0.1238	0.0407	0.5239	0.0159	0.0983	0.003	0.0046	0.2628	0.0007	0.0107	0.0394
Q6UW15|secreted	Extracellular	0.0	0.0	0.0	0.9968	0.0	0.0	0.0001	0.0	0.0	0.0031	0.0
Q6UVW9|cell-envelope	Cell_membrane	0.9818	0.0001	0.0001	0.0043	0.0042	0.5873	0.077	0.0008	0.2966	0.0296	0.0001
Q5SV17|cell-envelope	Endoplasmic_reticulum	0.8656	0.0101	0.006	0.0802	0.0254	0.1969	0.6022	0.0017	0.0304	0.0321	0.015
Q6UWF9|secreted	Extracellular	0.0583	0.0008	0.005	0.7734	0.1561	0.0008	0.0608	0.0001	0.0002	0.0028	0.0
O75365|cell-envelope	Cell_membrane	0.6363	0.1387	0.1081	0.0502	0.081	0.5137	0.0087	0.0007	0.0615	0.0111	0.0264
Q969H8|secreted	Extracellular	0.0074	0.0004	0.0101	0.6683	0.0098	0.001	0.2419	0.0062	0.0001	0.0613	0.0009
P0CF51|cell-envelope	Cell_membrane	0.7954	0.0203	0.0191	0.0933	0.0185	0.58	0.1174	0.0021	0.0773	0.0649	0.0072
Q9UMX5|secreted	Extracellular	0.0307	0.0029	0.0083	0.3746	0.0386	0.0024	0.2468	0.005	0.0222	0.2987	0.0005
Q6ZWK4|cell-envelope	Cell_membrane	0.8917	0.0027	0.0012	0.0143	0.0168	0.3272	0.28	0.0165	0.1953	0.1456	0.0004
A6NLE4|cell-envelope	Endoplasmic_reticulum	0.1631	0.1135	0.2092	0.0365	0.0145	0.0169	0.3891	0.0023	0.0639	0.1517	0.0023
Q9NPH9|secreted	Extracellular	0.0615	0.0021	0.0015	0.881	0.073	0.0092	0.0195	0.0004	0.0041	0.009	0.0001
Q9HCT0|secreted	Mitochondrion	0.1357	0.0101	0.0253	0.4644	0.4655	0.0087	0.0144	0.0	0.0064	0.005	0.0003
Q9NPH6|secreted	Extracellular	0.0007	0.0002	0.0033	0.9586	0.0024	0.0001	0.0254	0.0001	0.0001	0.0098	0.0
Q9NY56|secreted	Extracellular	0.0022	0.0007	0.0103	0.8493	0.0045	0.0003	0.0952	0.0007	0.0002	0.0388	0.0
Q9NZH8|secreted	Nucleus	0.102	0.4574	0.378	0.0074	0.1226	0.0136	0.0027	0.002	0.0049	0.0068	0.0045
P21246|secreted	Extracellular	0.0013	0.0739	0.0617	0.7881	0.02	0.0005	0.0471	0.0	0.0016	0.007	0.0
Q9H772|secreted	Extracellular	0.0015	0.0001	0.0001	0.9902	0.001	0.0031	0.0022	0.0	0.001	0.0023	0.0
P41159|secreted	Extracellular	0.1357	0.0004	0.0037	0.6294	0.0097	0.0026	0.3272	0.0002	0.0006	0.0258	0.0003
O60844|secreted	Extracellular	0.0002	0.0	0.0001	0.9921	0.0006	0.0	0.0032	0.0	0.0	0.0039	0.0
Q8IZS7|cell-envelope	Mitochondrion	0.646	0.0563	0.0866	0.0544	0.2437	0.084	0.1824	0.0224	0.1339	0.0988	0.0375
Q8NHV5|cell-envelope	Cell_membrane	0.9079	0.0	0.0	0.0021	0.0011	0.6857	0.0906	0.0003	0.0723	0.1478	0.0
Q9NX18|mitochondrion-matrix	Plastid	0.4281	0.0005	0.0034	0.001	0.2949	0.0001	0.0014	0.6979	0.0	0.0003	0.0006
O15496|secreted	Extracellular	0.0	0.0	0.0	0.9999	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q496H8|cell-envelope	Cell_membrane	0.7593	0.0076	0.0037	0.1578	0.0416	0.6586	0.054	0.0	0.0307	0.0382	0.0078
P0DN86|secreted	Extracellular	0.0	0.0	0.0	0.9996	0.0	0.0	0.0002	0.0	0.0	0.0001	0.0
P05161|secreted	Cytoplasm	0.1237	0.1044	0.4393	0.0779	0.1315	0.0173	0.0212	0.0806	0.0091	0.0439	0.0749
P0DN87|secreted	Extracellular	0.0001	0.0	0.0001	0.9988	0.0	0.0001	0.0005	0.0	0.0	0.0005	0.0
P20963|cell-envelope	Cell_membrane	0.9875	0.0051	0.0004	0.0154	0.0286	0.4551	0.4351	0.0036	0.0426	0.0102	0.0039
Q6EBC2|secreted	Extracellular	0.044	0.0058	0.0097	0.7554	0.036	0.0049	0.0905	0.0043	0.0033	0.09	0.0002
Q9NZH7|secreted	Extracellular	0.0464	0.1048	0.17	0.4975	0.1822	0.0158	0.0041	0.0006	0.0035	0.0155	0.0062
Q99969|secreted	Extracellular	0.0599	0.0144	0.0437	0.6161	0.2472	0.0171	0.0265	0.0007	0.0104	0.0227	0.0011
Q96PD4|secreted	Extracellular	0.0191	0.0011	0.0031	0.9337	0.0139	0.0102	0.0151	0.0002	0.0042	0.0184	0.0001
Q9HBE4|secreted	Extracellular	0.0052	0.0042	0.0007	0.9779	0.0061	0.001	0.0017	0.0	0.0017	0.0065	0.0
A0A1B0GTR0|secreted	Extracellular	0.0002	0.0	0.0	0.9994	0.0	0.0001	0.0002	0.0	0.0	0.0003	0.0
P04216|cell-envelope	Endoplasmic_reticulum	0.6339	0.0087	0.0038	0.2451	0.0112	0.1962	0.471	0.0008	0.0212	0.0392	0.0028
Q9Y6Y9|secreted	Extracellular	0.0013	0.0023	0.006	0.9726	0.0029	0.0009	0.0069	0.0001	0.0001	0.0082	0.0
M5A8F1|secreted	Extracellular	0.0022	0.0025	0.0025	0.9724	0.0079	0.0003	0.0047	0.0	0.0002	0.0095	0.0
Q8TBE1|cell-envelope	Cell_membrane	0.9862	0.0008	0.0001	0.0001	0.0005	0.5192	0.3565	0.0	0.0543	0.0681	0.0003
Q8N912|cell-envelope	Nucleus	0.843	0.3787	0.0307	0.0361	0.0271	0.2615	0.1896	0.0003	0.0306	0.001	0.0443
Q7Z7G2|cell-envelope	Nucleus	0.2737	0.3861	0.308	0.0029	0.082	0.0496	0.005	0.0064	0.1222	0.0375	0.0004
Q01453|cell-envelope	Cell_membrane	0.9932	0.0	0.0	0.0	0.0002	0.7596	0.1663	0.0	0.0446	0.0294	0.0
A0A2R8Y4Y8|secreted	Extracellular	0.0083	0.0414	0.1163	0.6744	0.1568	0.0038	0.0025	0.0003	0.0004	0.0039	0.0003
P01591|secreted	Extracellular	0.0002	0.0001	0.0013	0.9897	0.0006	0.0001	0.002	0.0	0.0	0.0061	0.0
Q6PEY1|cell-envelope	Cell_membrane	0.9998	0.0	0.0	0.0	0.0002	0.9931	0.0053	0.0	0.0013	0.0001	0.0
Q96QH8|secreted	Extracellular	0.0006	0.0	0.0012	0.995	0.0002	0.0001	0.0005	0.0003	0.0	0.0026	0.0
Q5W186|secreted	Extracellular	0.0023	0.0003	0.0005	0.937	0.0009	0.0004	0.0349	0.0	0.001	0.025	0.0
Q969D9|secreted	Extracellular	0.1027	0.0519	0.0242	0.7377	0.1162	0.0138	0.0408	0.0	0.0113	0.0025	0.0014
P10124|secreted	Extracellular	0.0085	0.0008	0.0012	0.6894	0.0076	0.0015	0.1407	0.0008	0.0282	0.1297	0.0
Q86WS3|secreted	Extracellular	0.0156	0.0044	0.0092	0.5362	0.0035	0.0014	0.3098	0.0001	0.0007	0.1347	0.0
Q99445|cell-envelope	Extracellular	0.225	0.0004	0.001	0.7435	0.0027	0.1138	0.0552	0.0024	0.001	0.0796	0.0004
Q8WVH0|cell-envelope	Cytoplasm	0.2162	0.1552	0.5121	0.0204	0.065	0.1331	0.0053	0.0087	0.0508	0.0485	0.0009
Q9BYZ8|secreted	Extracellular	0.0003	0.0002	0.0008	0.9956	0.0019	0.0001	0.0002	0.0	0.0	0.0012	0.0
Q8N292|cell-envelope	Cell_membrane	0.9427	0.0013	0.0003	0.0177	0.0276	0.6274	0.0443	0.0397	0.1283	0.113	0.0003
Q86SX6|mitochondrion-matrix	Mitochondrion	0.1516	0.0065	0.1403	0.003	0.8415	0.0027	0.0006	0.0013	0.0004	0.0023	0.0015
Q8N687|secreted	Extracellular	0.0034	0.0023	0.0069	0.9635	0.0202	0.0026	0.0017	0.0001	0.0003	0.0023	0.0
Q9H1E1|secreted	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9UBH0|secreted	Mitochondrion	0.0696	0.0743	0.3253	0.1511	0.4005	0.007	0.0023	0.0145	0.0012	0.0147	0.009
Q16552|secreted	Extracellular	0.0001	0.0	0.0001	0.9993	0.0001	0.0	0.0003	0.0	0.0	0.0002	0.0
Q8TDE3|secreted	Extracellular	0.0001	0.0	0.0001	0.9963	0.0002	0.0001	0.0008	0.0	0.0	0.0025	0.0
Q5H8A3|secreted	Extracellular	0.0009	0.0005	0.0008	0.9888	0.0051	0.0001	0.0018	0.0	0.0005	0.0024	0.0
B7Z8K6|cell-envelope	Endoplasmic_reticulum	0.9177	0.0512	0.0238	0.0071	0.1404	0.0657	0.3152	0.0344	0.0581	0.0192	0.2849
Q86XR5|cell-envelope	Cell_membrane	1.0	0.0	0.0	0.0	0.0	0.9998	0.0001	0.0	0.0001	0.0	0.0
Q6UX46|secreted	Extracellular	0.0	0.0002	0.0006	0.9944	0.0044	0.0	0.0002	0.0	0.0	0.0002	0.0
Q8WWZ1|secreted	Cytoplasm	0.1419	0.1598	0.2918	0.1697	0.2897	0.0198	0.0029	0.0101	0.0045	0.0396	0.0121
P61916|secreted	Extracellular	0.0002	0.0	0.0002	0.9344	0.0001	0.0002	0.0254	0.0	0.0002	0.0395	0.0
O14960|secreted	Extracellular	0.0	0.0	0.0	0.9998	0.0001	0.0	0.0	0.0	0.0	0.0001	0.0
P01160|secreted	Extracellular	0.0001	0.0	0.0001	0.9973	0.0002	0.0	0.0018	0.0	0.0	0.0005	0.0
Q96NZ9|secreted	Extracellular	0.0006	0.0002	0.0006	0.9809	0.0019	0.0001	0.0111	0.0	0.0005	0.0047	0.0
Q5BIV9|cell-envelope	Cell_membrane	0.6353	0.0012	0.0013	0.315	0.0586	0.5289	0.0174	0.0001	0.0045	0.0708	0.0023
Q93091|secreted	Extracellular	0.0003	0.0001	0.0001	0.9991	0.0002	0.0001	0.0002	0.0	0.0	0.0002	0.0
P02724|cell-envelope	Cell_membrane	0.9892	0.0011	0.0001	0.0218	0.0138	0.6278	0.2897	0.0182	0.0166	0.0104	0.0006
Q5SRR4|secreted	Extracellular	0.1359	0.0162	0.0632	0.7372	0.0437	0.1085	0.0014	0.0009	0.0186	0.0103	0.0001
P07492|secreted	Extracellular	0.0003	0.0003	0.0003	0.9939	0.0037	0.0001	0.0009	0.0	0.0003	0.0005	0.0
P04054|secreted	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q7Z4W2|secreted	Extracellular	0.0002	0.0001	0.0009	0.9883	0.0004	0.0001	0.0015	0.0001	0.0	0.0086	0.0
O60896|cell-envelope	Cell_membrane	0.9841	0.0001	0.0	0.0034	0.0087	0.6926	0.2318	0.0002	0.0171	0.0446	0.0014
Q6UWQ5|secreted	Extracellular	0.0002	0.0001	0.0013	0.9863	0.0005	0.0001	0.0017	0.0001	0.0	0.0099	0.0
Q9HBL7|cell-envelope	Cell_membrane	0.9957	0.0031	0.0021	0.0001	0.1813	0.6346	0.0397	0.0005	0.1159	0.0197	0.0031
P56851|secreted	Extracellular	0.0186	0.0017	0.0037	0.5436	0.0115	0.0021	0.2568	0.0007	0.0063	0.1736	0.0001
Q14507|secreted	Extracellular	0.0883	0.0013	0.0172	0.5882	0.0405	0.0034	0.2438	0.0003	0.0032	0.0975	0.0046
P61077|cell-envelope	Cytoplasm	0.1161	0.3128	0.4086	0.0187	0.2313	0.0069	0.0033	0.0022	0.0051	0.0031	0.0081
Q9H4G1|secreted	Extracellular	0.1676	0.0023	0.0052	0.6075	0.0254	0.0294	0.2054	0.0002	0.0253	0.0991	0.0002
P01034|secreted	Extracellular	0.0	0.0	0.0	0.9998	0.0	0.0	0.0	0.0	0.0	0.0001	0.0
Q96KX0|secreted	Extracellular	0.0	0.0	0.0001	0.9992	0.0	0.0	0.0001	0.0	0.0	0.0007	0.0
O76096|secreted	Extracellular	0.0	0.0	0.0	0.9998	0.0	0.0	0.0	0.0	0.0	0.0002	0.0
Q9H114|secreted	Extracellular	0.0636	0.0085	0.0434	0.7994	0.0969	0.0255	0.0139	0.0	0.0035	0.0072	0.0018
Q9UNK4|secreted	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P04141|secreted	Extracellular	0.0003	0.0	0.0001	0.9819	0.0004	0.0001	0.0128	0.0	0.0	0.0046	0.0
Q9NPD7|cell-envelope	Cell_membrane	0.9814	0.0004	0.0006	0.0047	0.0057	0.7685	0.1336	0.0008	0.0404	0.0433	0.0022
Q9NZK7|secreted	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P28325|secreted	Extracellular	0.0	0.0	0.0	0.9987	0.0	0.0	0.0008	0.0	0.0	0.0005	0.0
Q8N2G4|cell-envelope	Extracellular	0.2088	0.0015	0.0011	0.7352	0.0008	0.2297	0.0165	0.0	0.0064	0.0087	0.0
P01037|secreted	Extracellular	0.0	0.0	0.0	0.9976	0.0001	0.0	0.0016	0.0	0.0	0.0007	0.0
P01036|secreted	Extracellular	0.0	0.0	0.0001	0.9902	0.0	0.0	0.006	0.0	0.0	0.0036	0.0
P09228|secreted	Extracellular	0.0	0.0	0.0	0.9951	0.0	0.0	0.0034	0.0	0.0	0.0015	0.0
Q96PE5|cell-envelope	Cell_membrane	0.9928	0.0002	0.0001	0.0037	0.0096	0.8471	0.0356	0.0857	0.0157	0.0023	0.0
Q96EE4|secreted	Golgi_apparatus	0.6555	0.0088	0.021	0.1261	0.1312	0.0466	0.1099	0.0096	0.4512	0.07	0.0256
Q96LR4|secreted	Extracellular	0.0001	0.0016	0.0047	0.9912	0.0024	0.0	0.0	0.0	0.0	0.0	0.0
O94772|cell-envelope	Cell_membrane	0.6221	0.0	0.0	0.326	0.0002	0.569	0.0377	0.0	0.0014	0.0657	0.0
P01848|cell-envelope	Endoplasmic_reticulum	0.8176	0.0615	0.0622	0.0168	0.1509	0.0429	0.3305	0.0162	0.06	0.0328	0.2262
A8MTL9|secreted	Cytoplasm	0.017	0.0428	0.4891	0.275	0.0672	0.0023	0.0086	0.058	0.0024	0.0493	0.0053
Q14641|secreted	Mitochondrion	0.1168	0.0057	0.0211	0.4446	0.4714	0.0124	0.0125	0.0017	0.0114	0.0178	0.0015
Q1L6U9|secreted	Extracellular	0.02	0.0027	0.0135	0.9347	0.0269	0.0065	0.0016	0.0	0.0016	0.0125	0.0
Q8WVF2|secreted	Extracellular	0.0094	0.0002	0.0002	0.898	0.005	0.0025	0.0611	0.0	0.007	0.0261	0.0
Q86SI9|secreted	Mitochondrion	0.4462	0.0003	0.0007	0.0006	0.9982	0.0001	0.0	0.0	0.0	0.0	0.0002
Q9H112|secreted	Extracellular	0.0105	0.0001	0.0006	0.9086	0.0029	0.0004	0.076	0.0	0.0006	0.0109	0.0
H3BQJ8|cell-envelope	Extracellular	0.2154	0.0004	0.0009	0.7952	0.0032	0.1763	0.0064	0.0	0.002	0.0156	0.0002
Q9UIG4|secreted	Extracellular	0.0001	0.0021	0.0127	0.9333	0.0502	0.0002	0.0006	0.0004	0.0001	0.0004	0.0
Q6UXS0|secreted	Extracellular	0.0012	0.0001	0.0006	0.9474	0.0005	0.0015	0.0193	0.0	0.0002	0.0302	0.0
Q9NRR1|secreted	Extracellular	0.0	0.0	0.0	0.9999	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P16860|secreted	Extracellular	0.0	0.0	0.0	0.9999	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q99954|secreted	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q00604|secreted	Extracellular	0.0	0.0024	0.0032	0.9943	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q7Z5A8|secreted	Extracellular	0.0001	0.0001	0.0005	0.9983	0.0007	0.0	0.0001	0.0	0.0	0.0002	0.0
Q7Z5A9|secreted	Extracellular	0.0	0.0	0.0	0.9999	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O95868|cell-envelope	Cell_membrane	0.6819	0.0001	0.0002	0.3545	0.002	0.6028	0.0289	0.0	0.002	0.0093	0.0003
P61366|secreted	Extracellular	0.0002	0.0	0.0001	0.9993	0.0004	0.0	0.0001	0.0	0.0	0.0	0.0
A6NNB3|cell-envelope	Cell_membrane	0.9628	0.0003	0.0001	0.0013	0.0158	0.5905	0.1956	0.0013	0.094	0.1005	0.0007
A0A075B6T7|cell-envelope	Mitochondrion	0.453	0.0302	0.0316	0.2028	0.3493	0.0392	0.1453	0.0007	0.1331	0.0649	0.0027
Q5T4T1|cell-envelope	Endoplasmic_reticulum	0.9707	0.0001	0.0	0.0	0.0134	0.1357	0.5059	0.0004	0.3007	0.0429	0.0008
Q7Z5A7|secreted	Extracellular	0.0021	0.0021	0.013	0.9411	0.0325	0.0018	0.0012	0.0015	0.0006	0.0062	0.0
Q075Z2|secreted	Extracellular	0.0222	0.0471	0.0457	0.8383	0.061	0.0019	0.0008	0.0003	0.001	0.0039	0.0
Q01629|cell-envelope	Cell_membrane	0.9957	0.0001	0.0	0.0	0.0028	0.8851	0.0632	0.0002	0.0309	0.0177	0.0001
P03973|secreted	Extracellular	0.0	0.0	0.0001	0.9998	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O00253|secreted	Extracellular	0.0	0.0	0.0	0.9997	0.0001	0.0	0.0001	0.0	0.0	0.0001	0.0
Q96LL3|cell-envelope	Endoplasmic_reticulum	0.9501	0.0215	0.0161	0.0068	0.2501	0.0739	0.3786	0.0717	0.0984	0.0321	0.0508
Q16553|cell-envelope	Cell_membrane	0.8952	0.0001	0.0001	0.0985	0.003	0.7522	0.1132	0.0001	0.0108	0.0205	0.0014
Q17RF5|secreted	Extracellular	0.0001	0.0001	0.0001	0.9995	0.0001	0.0001	0.0	0.0	0.0	0.0001	0.0
P35542|secreted	Extracellular	0.0258	0.002	0.0084	0.8657	0.1002	0.0024	0.0073	0.0002	0.0026	0.011	0.0002
P15382|cell-envelope	Cell_membrane	0.9753	0.0059	0.0018	0.0076	0.091	0.355	0.2492	0.0195	0.2207	0.0446	0.0046
P01225|secreted	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q6UXT8|secreted	Extracellular	0.0	0.0001	0.0002	0.9978	0.0018	0.0	0.0	0.0	0.0	0.0	0.0
Q86UW2|cell-envelope	Cell_membrane	0.9936	0.0003	0.0003	0.0021	0.009	0.6646	0.2832	0.0043	0.0154	0.0206	0.0002
Q9NRC9|secreted	Extracellular	0.0076	0.0011	0.0134	0.6197	0.0158	0.0032	0.076	0.012	0.0005	0.2582	0.0003
Q9BRT2|mitochondrion-matrix	Mitochondrion	0.2148	0.1498	0.1668	0.0008	0.676	0.0024	0.0008	0.0006	0.001	0.0007	0.0011
Q8WXA2|secreted	Extracellular	0.0001	0.0001	0.0006	0.9989	0.0001	0.0	0.0001	0.0	0.0	0.0002	0.0
O95867|cell-envelope	Cell_membrane	0.9989	0.0	0.0	0.0003	0.0	0.9942	0.0044	0.0	0.0009	0.0001	0.0
P13164|cell-envelope	Cell_membrane	0.9859	0.0	0.0	0.0	0.0017	0.8099	0.1265	0.0001	0.0279	0.0334	0.0003
Q9NRP4|mitochondrion-matrix	Mitochondrion	0.2686	0.0345	0.0295	0.0004	0.9333	0.0007	0.0002	0.0	0.0006	0.0003	0.0005
Q6UXB1|secreted	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q6UXB3|cell-envelope	Extracellular	0.4322	0.0002	0.0002	0.4973	0.0003	0.4304	0.0279	0.0	0.0137	0.03	0.0
Q6B9Z1|secreted	Extracellular	0.0006	0.011	0.014	0.9406	0.034	0.0001	0.0	0.0	0.0	0.0002	0.0
A0A0A6YYD4|cell-envelope	Extracellular	0.1338	0.0036	0.0065	0.6621	0.0805	0.013	0.1002	0.0017	0.0253	0.1054	0.0016
P22466|secreted	Extracellular	0.0001	0.0	0.0	0.9977	0.0006	0.0	0.0011	0.0	0.0	0.0005	0.0
Q9Y6J6|cell-envelope	Cell_membrane	0.9989	0.0001	0.0	0.0	0.0018	0.7813	0.1894	0.0002	0.0227	0.0043	0.0001
P0DJI8|secreted	Extracellular	0.0329	0.0006	0.0091	0.7535	0.107	0.0008	0.1034	0.001	0.0011	0.0231	0.0005
Q96L11|secreted	Extracellular	0.2131	0.0025	0.0021	0.661	0.0223	0.0379	0.159	0.0007	0.0293	0.0848	0.0004
P0DJI9|secreted	Extracellular	0.007	0.0005	0.0037	0.8749	0.0958	0.0008	0.013	0.0002	0.001	0.0101	0.0
Q99603|cell-envelope	Extracellular	0.0604	0.0017	0.0218	0.7633	0.1186	0.0021	0.0168	0.0465	0.0005	0.028	0.0007
A0A075B6W5|cell-envelope	Extracellular	0.0017	0.0	0.0001	0.9774	0.0001	0.0017	0.0067	0.0	0.0003	0.0138	0.0
A2RUU4|secreted	Extracellular	0.0	0.0	0.0001	0.9997	0.0002	0.0	0.0	0.0	0.0	0.0	0.0
P09683|secreted	Extracellular	0.0001	0.0001	0.0004	0.9971	0.002	0.0	0.0004	0.0	0.0	0.0	0.0
Q9BUF7|cell-envelope	Cell_membrane	0.9811	0.001	0.0004	0.0512	0.0488	0.7048	0.1255	0.0181	0.0408	0.0088	0.0006
P04437|cell-envelope	Extracellular	0.0046	0.0008	0.0021	0.9383	0.0033	0.0025	0.0168	0.0001	0.0007	0.0355	0.0
Q6UWQ7|secreted	Extracellular	0.0	0.0008	0.0013	0.9957	0.0022	0.0	0.0	0.0	0.0	0.0	0.0
Q6UXB2|secreted	Extracellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q765I0|secreted	Extracellular	0.0097	0.0001	0.0002	0.8088	0.0022	0.002	0.0749	0.0	0.0136	0.0983	0.0
P61769|secreted	Extracellular	0.0002	0.0001	0.0008	0.9713	0.0004	0.0	0.013	0.0	0.0	0.0143	0.0
A0A0B4J1U4|cell-envelope	Extracellular	0.002	0.0	0.0	0.9609	0.0001	0.0001	0.0318	0.0	0.0001	0.0071	0.0
A0A0C4DH28|cell-envelope	Extracellular	0.0001	0.0	0.0001	0.9831	0.0	0.0	0.0027	0.0	0.0	0.014	0.0
A0A0C4DH27|cell-envelope	Extracellular	0.0006	0.0	0.0001	0.9772	0.0002	0.0	0.0154	0.0	0.0	0.0071	0.0
A0A075B6R0|cell-envelope	Extracellular	0.0	0.0	0.0	0.9908	0.0	0.0	0.0013	0.0	0.0	0.0079	0.0
P03979|cell-envelope	Extracellular	0.0016	0.0	0.0	0.9588	0.0001	0.0	0.0339	0.0	0.0	0.0071	0.0
O95164|cell-envelope	Cell_membrane	0.7825	0.0225	0.0336	0.0902	0.0827	0.5669	0.0023	0.0008	0.1362	0.0645	0.0004
P61278|secreted	Extracellular	0.0003	0.0001	0.0002	0.9902	0.0094	0.0	0.0	0.0	0.0	0.0001	0.0
P01215|secreted	Extracellular	0.0062	0.0019	0.0082	0.9798	0.001	0.0029	0.0004	0.0	0.0013	0.0045	0.0
A0A0A6YYK7|cell-envelope	Extracellular	0.0073	0.0025	0.006	0.9018	0.0139	0.0006	0.0492	0.0003	0.0003	0.0255	0.0
A0A0B4J264|cell-envelope	Extracellular	0.0002	0.0001	0.0003	0.9985	0.0004	0.0	0.0003	0.0	0.0	0.0003	0.0
Q16568|secreted	Extracellular	0.0003	0.0	0.0001	0.9964	0.0001	0.0001	0.0013	0.0	0.0001	0.002	0.0
A0JD32|cell-envelope	Extracellular	0.0001	0.0	0.0	0.9995	0.0001	0.0	0.0001	0.0	0.0	0.0002	0.0
A0A0A6YYC5|cell-envelope	Extracellular	0.0256	0.0187	0.1143	0.6996	0.1316	0.002	0.0097	0.0043	0.0004	0.0171	0.0022
A0A1B0GXF2|cell-envelope	Extracellular	0.0009	0.0001	0.001	0.9875	0.0012	0.0003	0.0063	0.0	0.0001	0.0035	0.0
A0A087WV62|cell-envelope	Extracellular	0.0	0.0	0.0	0.9998	0.0	0.0	0.0001	0.0	0.0	0.0001	0.0
A0A1B0GX68|cell-envelope	Extracellular	0.0023	0.0001	0.0007	0.9853	0.0011	0.0001	0.0109	0.0	0.0	0.0017	0.0
A0A087X0M5|cell-envelope	Extracellular	0.0032	0.0013	0.0057	0.9417	0.0504	0.0001	0.0005	0.0002	0.0	0.0002	0.0
P04435|cell-envelope	Extracellular	0.0	0.0	0.0	0.9997	0.0	0.0	0.0002	0.0	0.0	0.0001	0.0
P14174|secreted	Extracellular	0.0844	0.1241	0.1626	0.558	0.1132	0.0051	0.0017	0.0102	0.001	0.0185	0.0056
A0A1B0GX56|cell-envelope	Extracellular	0.0019	0.0	0.0004	0.9782	0.0044	0.0001	0.0149	0.0002	0.0	0.0018	0.0
A0A5B0|cell-envelope	Extracellular	0.0009	0.0003	0.0037	0.9709	0.0134	0.0002	0.0041	0.0001	0.0	0.0073	0.0
A0A1B0GX95|cell-envelope	Extracellular	0.0041	0.0007	0.0035	0.9495	0.0441	0.0005	0.0009	0.0001	0.0001	0.0008	0.0
A0A0B4J2E0|cell-envelope	Extracellular	0.0027	0.0002	0.0004	0.9856	0.0005	0.0023	0.0049	0.0	0.0	0.0062	0.0
A0A0K0K1C0|cell-envelope	Extracellular	0.0002	0.0	0.0003	0.9883	0.0005	0.0	0.0093	0.0	0.0	0.0015	0.0
A0A075B6N3|cell-envelope	Extracellular	0.0058	0.0006	0.0064	0.975	0.007	0.0003	0.005	0.0003	0.0	0.0052	0.0001
A0A0K0K1E9|cell-envelope	Extracellular	0.0009	0.0001	0.0005	0.9951	0.0021	0.0003	0.0009	0.0	0.0	0.0011	0.0
A0A1B0GX51|cell-envelope	Extracellular	0.003	0.0007	0.0073	0.934	0.0438	0.0006	0.0072	0.0001	0.0001	0.0061	0.0
A6NFY7|mitochondrion-matrix	Mitochondrion	0.0135	0.2534	0.2581	0.005	0.483	0.0004	0.0	0.0	0.0001	0.0	0.0
A0A584|cell-envelope	Extracellular	0.0013	0.0	0.0002	0.9629	0.0005	0.0008	0.0245	0.0	0.0001	0.011	0.0
A0A5A6|cell-envelope	Extracellular	0.0047	0.0001	0.0005	0.95	0.0012	0.0008	0.0289	0.0	0.0002	0.0183	0.0
A0A1B0GX31|cell-envelope	Extracellular	0.0014	0.0	0.0005	0.9937	0.0041	0.0002	0.0009	0.0	0.0	0.0006	0.0
P01733|cell-envelope	Extracellular	0.0038	0.0007	0.0036	0.9768	0.0009	0.0024	0.0045	0.0	0.0006	0.0106	0.0
A0A1B0GX78|cell-envelope	Extracellular	0.0051	0.0008	0.003	0.9448	0.0071	0.0018	0.0185	0.0	0.0009	0.023	0.0
